Date;Station;Tmax;Tmin;Tavg;Depart;DewPoint;WetBulb;Heat;Cool;Sunrise;Sunset;Depth;SnowFall;PrecipTotal;StnPressure;SeaLevel;ResultSpeed;ResultDir;AvgSpeed;Station_1w;Station_4w;Station_12w;Tmax_1w;Tmax_4w;Tmax_12w;Tmin_1w;Tmin_4w;Tmin_12w;Tavg_1w;Tavg_4w;Tavg_12w;Depart_1w;Depart_4w;Depart_12w;DewPoint_1w;DewPoint_4w;DewPoint_12w;WetBulb_1w;WetBulb_4w;WetBulb_12w;Heat_1w;Heat_4w;Heat_12w;Cool_1w;Cool_4w;Cool_12w;Sunrise_1w;Sunrise_4w;Sunrise_12w;Sunset_1w;Sunset_4w;Sunset_12w;Depth_1w;Depth_4w;Depth_12w;SnowFall_1w;SnowFall_4w;SnowFall_12w;PrecipTotal_1w;PrecipTotal_4w;PrecipTotal_12w;StnPressure_1w;StnPressure_4w;StnPressure_12w;SeaLevel_1w;SeaLevel_4w;SeaLevel_12w;ResultSpeed_1w;ResultSpeed_4w;ResultSpeed_12w;ResultDir_1w;ResultDir_4w;ResultDir_12w;AvgSpeed_1w;AvgSpeed_4w;AvgSpeed_12w
2007-05-12;2.0;65.0;47.0;56.0;-2.0;37.0;46.0;9.0;0.0;434.5;1901.5;0.0;0.0;0.0;29.54;30.19;12.7;1.0;13.0;1.5;1.5;1.5;75.5;73.0;73.0;53.1428571429;51.3333333333;51.3333333333;64.4285714286;62.125;62.125;7.64285714286;6.08333333333;6.08333333333;45.5;44.2916666667;44.2916666667;54.6428571429;52.875;52.875;2.71428571429;4.33333333333;4.33333333333;2.14285714286;1.45833333333;1.45833333333;438.0;441.041666667;441.041666667;1865.39285714;1859.52083333;1859.52083333;0.0;0.0;0.0;0.0;0.0;0.0;0.0153571428571;0.00895833333333;0.00895833333333;29.3828571429;29.3683333333;29.3683333333;30.0728571429;30.05625;30.05625;7.79285714286;8.65833333333;8.65833333333;11.4285714286;10.8333333333;10.8333333333;9.48571428571;10.3416666667;10.3416666667
2007-05-13;1.0;69.0;43.0;56.0;-2.0;33.0;46.0;9.0;0.0;434.0;1902.0;0.0;0.0;0.0;29.49;30.24;6.6;14.0;8.1;1.5;1.5;1.5;75.6428571429;72.6923076923;72.6923076923;52.1428571429;50.7307692308;50.7307692308;64.0;61.6923076923;61.6923076923;7.17857142857;5.78846153846;5.78846153846;45.8571428571;43.3846153846;43.3846153846;54.6428571429;52.3461538462;52.3461538462;3.14285714286;4.65384615385;4.65384615385;2.14285714286;1.34615384615;1.34615384615;436.857142857;440.480769231;440.480769231;1872.10714286;1862.80769231;1862.80769231;0.0;0.0;0.0;0.0;0.0;0.0;0.0153571428571;0.00826923076923;0.00826923076923;29.3721428571;29.38;29.38;30.0664285714;30.0703846154;30.0703846154;6.70714285714;8.49230769231;8.49230769231;11.7142857143;10.9615384615;10.9615384615;8.5;10.15;10.15
2007-05-13;2.0;69.0;44.0;57.0;6.5;32.0;46.0;8.0;0.0;433.5;1902.5;0.0;0.0;0.0;29.55;30.24;6.4;11.0;7.6;1.5;1.5;1.5;75.6428571429;72.6923076923;72.6923076923;52.1428571429;50.7307692308;50.7307692308;64.0;61.6923076923;61.6923076923;7.17857142857;5.78846153846;5.78846153846;45.8571428571;43.3846153846;43.3846153846;54.6428571429;52.3461538462;52.3461538462;3.14285714286;4.65384615385;4.65384615385;2.14285714286;1.34615384615;1.34615384615;436.857142857;440.480769231;440.480769231;1872.10714286;1862.80769231;1862.80769231;0.0;0.0;0.0;0.0;0.0;0.0;0.0153571428571;0.00826923076923;0.00826923076923;29.3721428571;29.38;29.38;30.0664285714;30.0703846154;30.0703846154;6.70714285714;8.49230769231;8.49230769231;11.7142857143;10.9615384615;10.9615384615;8.5;10.15;10.15
2007-05-14;1.0;90.0;56.0;73.0;15.0;47.0;59.0;0.0;8.0;433.0;1903.0;0.0;0.0;0.0;29.23;29.97;16.9;21.0;17.3;1.5;1.5;1.5;76.5714285714;73.9285714286;73.9285714286;53.0714285714;51.0357142857;51.0357142857;64.9285714286;62.4642857143;62.4642857143;7.67857142857;6.375;6.375;46.7142857143;43.5714285714;43.5714285714;55.3571428571;52.7857142857;52.7857142857;3.14285714286;4.32142857143;4.32142857143;3.07142857143;1.78571428571;1.78571428571;435.75;439.928571429;439.928571429;1878.82142857;1865.69642857;1865.69642857;0.0;0.0;0.0;0.0;0.0;0.0;0.0153571428571;0.00767857142857;0.00767857142857;29.3521428571;29.3721428571;29.3721428571;30.0457142857;30.0635714286;30.0635714286;7.7;8.99285714286;8.99285714286;12.2142857143;11.6785714286;11.6785714286;9.32142857143;10.5642857143;10.5642857143
2007-05-14;2.0;90.0;54.0;72.0;13.0;45.0;58.0;0.0;7.0;432.5;1903.5;0.0;0.0;0.0;29.31;29.98;14.1;21.0;14.6;1.5;1.5;1.5;76.5714285714;73.9285714286;73.9285714286;53.0714285714;51.0357142857;51.0357142857;64.9285714286;62.4642857143;62.4642857143;7.67857142857;6.375;6.375;46.7142857143;43.5714285714;43.5714285714;55.3571428571;52.7857142857;52.7857142857;3.14285714286;4.32142857143;4.32142857143;3.07142857143;1.78571428571;1.78571428571;435.75;439.928571429;439.928571429;1878.82142857;1865.69642857;1865.69642857;0.0;0.0;0.0;0.0;0.0;0.0;0.0153571428571;0.00767857142857;0.00767857142857;29.3521428571;29.3721428571;29.3721428571;30.0457142857;30.0635714286;30.0635714286;7.7;8.99285714286;8.99285714286;12.2142857143;11.6785714286;11.6785714286;9.32142857143;10.5642857143;10.5642857143
2007-05-15;1.0;80.0;57.0;69.0;11.0;56.0;61.0;0.0;4.0;432.0;1904.0;0.0;0.0;0.38;29.13;29.84;8.1;27.0;12.3;1.5;1.5;1.5;76.5714285714;74.4;74.4;53.0;51.4;51.4;64.9285714286;62.9;62.9;6.96428571429;6.43333333333;6.43333333333;46.5;44.4;44.4;55.1428571429;53.3333333333;53.3333333333;3.14285714286;4.03333333333;4.03333333333;3.07142857143;1.93333333333;1.93333333333;434.75;439.383333333;439.383333333;1885.53571429;1868.26666667;1868.26666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0807142857143;0.0398333333333;0.0398333333333;29.3285714286;29.358;29.358;30.0185714286;30.0483333333;30.0483333333;8.48571428571;8.93333333333;8.93333333333;14.5714285714;12.6333333333;12.6333333333;10.1714285714;10.63;10.63
2007-05-15;2.0;82.0;56.0;69.0;3.5;56.0;61.0;0.0;4.0;431.5;1904.5;0.0;0.0;0.6;29.19;29.83;8.1;25.0;10.8;1.5;1.5;1.5;76.5714285714;74.4;74.4;53.0;51.4;51.4;64.9285714286;62.9;62.9;6.96428571429;6.43333333333;6.43333333333;46.5;44.4;44.4;55.1428571429;53.3333333333;53.3333333333;3.14285714286;4.03333333333;4.03333333333;3.07142857143;1.93333333333;1.93333333333;434.75;439.383333333;439.383333333;1885.53571429;1868.26666667;1868.26666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0807142857143;0.0398333333333;0.0398333333333;29.3285714286;29.358;29.358;30.0185714286;30.0483333333;30.0483333333;8.48571428571;8.93333333333;8.93333333333;14.5714285714;12.6333333333;12.6333333333;10.1714285714;10.63;10.63
2007-05-16;1.0;66.0;44.0;55.0;-4.0;43.0;48.0;10.0;0.0;431.0;1905.0;0.0;0.0;0.14;29.33;30.03;7.8;36.0;12.2;1.5;1.5;1.5;74.9285714286;73.8125;73.8125;50.5;50.96875;50.96875;62.8571428571;62.40625;62.40625;4.42857142857;5.75;5.75;44.0714285714;44.28125;44.28125;52.9285714286;52.96875;52.96875;4.57142857143;4.40625;4.40625;2.42857142857;1.8125;1.8125;433.75;438.84375;438.84375;1892.25;1870.578125;1870.578125;0.0;0.0;0.0;0.0;0.0;0.0;0.085;0.04390625;0.04390625;29.345;29.358125;29.358125;30.0321428571;30.0471875;30.0471875;9.05714285714;8.86875;8.86875;18.5714285714;14.09375;14.09375;11.0214285714;10.715625;10.715625
2007-05-16;2.0;64.0;45.0;55.0;-5.0;42.0;47.0;10.0;0.0;430.5;1905.5;0.0;0.0;0.07;29.39;30.03;8.0;36.0;11.8;1.5;1.5;1.5;74.9285714286;73.8125;73.8125;50.5;50.96875;50.96875;62.8571428571;62.40625;62.40625;4.42857142857;5.75;5.75;44.0714285714;44.28125;44.28125;52.9285714286;52.96875;52.96875;4.57142857143;4.40625;4.40625;2.42857142857;1.8125;1.8125;433.75;438.84375;438.84375;1892.25;1870.578125;1870.578125;0.0;0.0;0.0;0.0;0.0;0.0;0.085;0.04390625;0.04390625;29.345;29.358125;29.358125;30.0321428571;30.0471875;30.0471875;9.05714285714;8.86875;8.86875;18.5714285714;14.09375;14.09375;11.0214285714;10.715625;10.715625
2007-05-17;1.0;62.0;43.0;53.0;-6.0;32.0;43.0;12.0;0.0;430.0;1906.0;0.0;0.0;0.0;29.55;30.27;10.5;3.0;11.3;1.5;1.5;1.5;71.7857142857;73.0882352941;73.0882352941;48.5;50.5294117647;50.5294117647;60.3571428571;61.8529411765;61.8529411765;2.03571428571;5.10294117647;5.10294117647;41.2142857143;43.5588235294;43.5588235294;50.4285714286;52.3823529412;52.3823529412;6.28571428571;4.85294117647;4.85294117647;1.64285714286;1.70588235294;1.70588235294;432.75;438.308823529;438.308823529;1898.96428571;1872.67647059;1872.67647059;0.0;0.0;0.0;0.0;0.0;0.0;0.085;0.0413235294118;0.0413235294118;29.3957142857;29.3714705882;29.3714705882;30.0828571429;30.0602941176;30.0602941176;10.45;9.0;9.0;17.0;13.3823529412;13.3823529412;12.1285714286;10.7764705882;10.7764705882
2007-05-17;2.0;61.0;44.0;53.0;-4.5;32.0;43.0;12.0;0.0;429.5;1906.5;0.0;0.0;0.0;29.62;30.27;11.7;1.0;12.2;1.5;1.5;1.5;71.7857142857;73.0882352941;73.0882352941;48.5;50.5294117647;50.5294117647;60.3571428571;61.8529411765;61.8529411765;2.03571428571;5.10294117647;5.10294117647;41.2142857143;43.5588235294;43.5588235294;50.4285714286;52.3823529412;52.3823529412;6.28571428571;4.85294117647;4.85294117647;1.64285714286;1.70588235294;1.70588235294;432.75;438.308823529;438.308823529;1898.96428571;1872.67647059;1872.67647059;0.0;0.0;0.0;0.0;0.0;0.0;0.085;0.0413235294118;0.0413235294118;29.3957142857;29.3714705882;29.3714705882;30.0828571429;30.0602941176;30.0602941176;10.45;9.0;9.0;17.0;13.3823529412;13.3823529412;12.1285714286;10.7764705882;10.7764705882
2007-05-18;1.0;71.0;42.0;57.0;-3.0;30.0;46.0;8.0;0.0;429.0;1907.0;0.0;0.0;0.0;29.53;30.25;5.4;25.0;7.5;1.5;1.5;1.5;71.6428571429;72.9444444444;72.9444444444;47.4285714286;50.0833333333;50.0833333333;59.7857142857;61.5833333333;61.5833333333;1.64285714286;4.80555555556;4.80555555556;39.4285714286;42.8333333333;42.8333333333;49.7857142857;52.0555555556;52.0555555556;6.85714285714;5.02777777778;5.02777777778;1.64285714286;1.61111111111;1.61111111111;431.75;437.777777778;437.777777778;1904.25;1874.59722222;1874.59722222;0.0;0.0;0.0;0.0;0.0;0.0;0.085;0.0390277777778;0.0390277777778;29.425;29.3822222222;29.3822222222;30.1142857143;30.0711111111;30.0711111111;9.43571428571;8.74444444444;8.74444444444;17.5714285714;13.9444444444;13.9444444444;11.2214285714;10.5388888889;10.5388888889
2007-05-18;2.0;70.0;43.0;57.0;2.5;31.0;47.0;8.0;0.0;428.5;1907.5;0.0;0.0;0.0;29.6;30.26;3.4;22.0;5.5;1.5;1.5;1.5;71.6428571429;72.9444444444;72.9444444444;47.4285714286;50.0833333333;50.0833333333;59.7857142857;61.5833333333;61.5833333333;1.64285714286;4.80555555556;4.80555555556;39.4285714286;42.8333333333;42.8333333333;49.7857142857;52.0555555556;52.0555555556;6.85714285714;5.02777777778;5.02777777778;1.64285714286;1.61111111111;1.61111111111;431.75;437.777777778;437.777777778;1904.25;1874.59722222;1874.59722222;0.0;0.0;0.0;0.0;0.0;0.0;0.085;0.0390277777778;0.0390277777778;29.425;29.3822222222;29.3822222222;30.1142857143;30.0711111111;30.0711111111;9.43571428571;8.74444444444;8.74444444444;17.5714285714;13.9444444444;13.9444444444;11.2214285714;10.5388888889;10.5388888889
2007-05-19;1.0;80.0;56.0;68.0;8.0;39.0;53.0;0.0;3.0;428.0;1908.0;0.0;0.0;0.0;29.34;30.08;11.1;24.0;11.4;1.5;1.5;1.5;73.8571428571;73.3157894737;73.3157894737;48.7857142857;50.3947368421;50.3947368421;61.5714285714;61.9210526316;61.9210526316;2.60714285714;4.80263157895;4.80263157895;39.6428571429;42.5789473684;42.5789473684;50.7857142857;52.1052631579;52.1052631579;5.5;4.76315789474;4.76315789474;2.07142857143;1.68421052632;1.68421052632;430.75;437.25;437.25;1905.25;1876.36842105;1876.36842105;0.0;0.0;0.0;0.0;0.0;0.0;0.085;0.0369736842105;0.0369736842105;29.405;29.3818421053;29.3818421053;30.0978571429;30.0715789474;30.0715789474;9.22857142857;8.86842105263;8.86842105263;20.6428571429;14.4473684211;14.4473684211;11.0;10.5842105263;10.5842105263
2007-05-19;2.0;80.0;56.0;68.0;1.5;37.0;53.0;0.0;3.0;427.5;1908.5;0.0;0.0;0.0;29.41;30.08;11.1;23.0;11.4;1.5;1.5;1.5;73.8571428571;73.3157894737;73.3157894737;48.7857142857;50.3947368421;50.3947368421;61.5714285714;61.9210526316;61.9210526316;2.60714285714;4.80263157895;4.80263157895;39.6428571429;42.5789473684;42.5789473684;50.7857142857;52.1052631579;52.1052631579;5.5;4.76315789474;4.76315789474;2.07142857143;1.68421052632;1.68421052632;430.75;437.25;437.25;1905.25;1876.36842105;1876.36842105;0.0;0.0;0.0;0.0;0.0;0.0;0.085;0.0369736842105;0.0369736842105;29.405;29.3818421053;29.3818421053;30.0978571429;30.0715789474;30.0715789474;9.22857142857;8.86842105263;8.86842105263;20.6428571429;14.4473684211;14.4473684211;11.0;10.5842105263;10.5842105263
2007-05-20;1.0;69.0;43.0;56.0;-5.0;40.0;44.0;9.0;0.0;427.0;1909.0;0.0;0.0;0.07;29.38;30.11;10.4;4.0;10.7;1.5;1.5;1.5;73.8571428571;73.1;73.1;48.7857142857;50.05;50.05;61.5714285714;61.65;61.65;1.78571428571;4.3875;4.3875;40.7857142857;42.475;42.475;50.5714285714;51.725;51.725;5.5;4.95;4.95;2.07142857143;1.6;1.6;429.75;436.725;436.725;1906.25;1878.0125;1878.0125;0.0;0.0;0.0;0.0;0.0;0.0;0.0978571428571;0.039625;0.039625;29.3892857143;29.38325;29.38325;30.0792857143;30.0735;30.0735;9.65714285714;8.9;8.9;19.3571428571;13.9;13.9;11.3357142857;10.565;10.565
2007-05-20;2.0;69.0;44.0;57.0;-2.0;41.0;45.0;8.0;0.0;426.5;1909.5;0.0;0.0;0.11;29.44;30.11;8.6;3.0;9.7;1.5;1.5;1.5;73.8571428571;73.1;73.1;48.7857142857;50.05;50.05;61.5714285714;61.65;61.65;1.78571428571;4.3875;4.3875;40.7857142857;42.475;42.475;50.5714285714;51.725;51.725;5.5;4.95;4.95;2.07142857143;1.6;1.6;429.75;436.725;436.725;1906.25;1878.0125;1878.0125;0.0;0.0;0.0;0.0;0.0;0.0;0.0978571428571;0.039625;0.039625;29.3892857143;29.38325;29.38325;30.0792857143;30.0735;30.0735;9.65714285714;8.9;8.9;19.3571428571;13.9;13.9;11.3357142857;10.565;10.565
2007-05-21;1.0;80.0;44.0;62.0;1.0;50.0;56.0;3.0;0.0;426.0;1910.0;0.0;0.0;0.0;29.33;30.06;6.3;11.0;8.2;1.5;1.5;1.5;72.3571428571;73.4047619048;73.4047619048;47.3571428571;49.8095238095;49.8095238095;60.1428571429;61.6904761905;61.6904761905;0.25;4.33333333333;4.33333333333;41.3571428571;42.8333333333;42.8333333333;50.2857142857;51.9523809524;51.9523809524;5.85714285714;4.83333333333;4.83333333333;1.0;1.52380952381;1.52380952381;428.75;436.202380952;436.202380952;1907.25;1879.54761905;1879.54761905;0.0;0.0;0.0;0.0;0.0;0.0;0.0978571428571;0.0377380952381;0.0377380952381;29.4021428571;29.3821428571;29.3821428571;30.0907142857;30.0726190476;30.0726190476;8.34285714286;8.77619047619;8.77619047619;17.8571428571;13.7380952381;13.7380952381;10.2;10.4428571429;10.4428571429
2007-05-21;2.0;79.0;46.0;63.0;5.5;50.0;57.0;2.0;0.0;425.5;1910.5;0.0;0.0;0.0;29.39;30.05;6.3;10.0;7.8;1.5;1.5;1.5;72.3571428571;73.4047619048;73.4047619048;47.3571428571;49.8095238095;49.8095238095;60.1428571429;61.6904761905;61.6904761905;0.25;4.33333333333;4.33333333333;41.3571428571;42.8333333333;42.8333333333;50.2857142857;51.9523809524;51.9523809524;5.85714285714;4.83333333333;4.83333333333;1.0;1.52380952381;1.52380952381;428.75;436.202380952;436.202380952;1907.25;1879.54761905;1879.54761905;0.0;0.0;0.0;0.0;0.0;0.0;0.0978571428571;0.0377380952381;0.0377380952381;29.4021428571;29.3821428571;29.3821428571;30.0907142857;30.0726190476;30.0726190476;8.34285714286;8.77619047619;8.77619047619;17.8571428571;13.7380952381;13.7380952381;10.2;10.4428571429;10.4428571429
2007-05-22;1.0;87.0;55.0;71.0;10.0;46.0;58.0;0.0;6.0;425.0;1911.0;0.0;0.0;0.0;29.34;30.06;10.0;18.0;10.2;1.5;1.5;1.5;73.2142857143;74.0227272727;74.0227272727;47.5;50.1590909091;50.1590909091;60.6428571429;62.1818181818;62.1818181818;0.785714285714;4.63636363636;4.63636363636;39.7857142857;42.9318181818;42.9318181818;49.8571428571;52.2272727273;52.2272727273;5.85714285714;4.61363636364;4.61363636364;1.5;1.79545454545;1.79545454545;427.785714286;435.693181818;435.693181818;1908.25;1880.98863636;1880.98863636;0.0;0.0;0.0;0.0;0.0;0.0;0.0278571428571;0.0360227272727;0.0360227272727;29.4328571429;29.3818181818;29.3818181818;30.1221428571;30.0718181818;30.0718181818;8.62142857143;8.83409090909;8.83409090909;16.5714285714;13.8863636364;13.8863636364;10.0357142857;10.4409090909;10.4409090909
2007-05-22;2.0;87.0;60.0;74.0;12.0;44.0;58.0;0.0;9.0;425.0;1911.5;0.0;0.0;0.0;29.41;30.05;10.1;16.0;10.6;1.5;1.5;1.5;73.2142857143;74.0227272727;74.0227272727;47.5;50.1590909091;50.1590909091;60.6428571429;62.1818181818;62.1818181818;0.785714285714;4.63636363636;4.63636363636;39.7857142857;42.9318181818;42.9318181818;49.8571428571;52.2272727273;52.2272727273;5.85714285714;4.61363636364;4.61363636364;1.5;1.79545454545;1.79545454545;427.785714286;435.693181818;435.693181818;1908.25;1880.98863636;1880.98863636;0.0;0.0;0.0;0.0;0.0;0.0;0.0278571428571;0.0360227272727;0.0360227272727;29.4328571429;29.3818181818;29.3818181818;30.1221428571;30.0718181818;30.0718181818;8.62142857143;8.83409090909;8.83409090909;16.5714285714;13.8863636364;13.8863636364;10.0357142857;10.4409090909;10.4409090909
2007-05-23;1.0;89.0;60.0;75.0;14.0;49.0;61.0;0.0;10.0;425.0;1912.0;0.0;0.0;0.0;29.39;30.1;11.4;19.0;11.8;1.5;1.5;1.5;76.6428571429;74.6739130435;74.6739130435;50.1428571429;50.7173913043;50.7173913043;63.7142857143;62.8043478261;62.8043478261;3.42857142857;5.04347826087;5.04347826087;40.6428571429;43.1739130435;43.1739130435;51.7857142857;52.6086956522;52.6086956522;4.42857142857;4.41304347826;4.41304347826;3.14285714286;2.21739130435;2.21739130435;426.928571429;435.217391304;435.217391304;1909.25;1882.34782609;1882.34782609;0.0;0.0;0.0;0.0;0.0;0.0;0.0128571428571;0.0344565217391;0.0344565217391;29.4428571429;29.3839130435;29.3839130435;30.1321428571;30.0730434783;30.0730434783;9.08571428571;8.9347826087;8.9347826087;14.0714285714;14.0869565217;14.0869565217;9.96428571429;10.4869565217;10.4869565217
2007-05-23;2.0;89.0;66.0;78.0;14.0;48.0;61.0;0.0;13.0;424.5;1912.5;0.0;0.0;0.0;29.47;30.1;10.9;18.0;11.2;1.5;1.5;1.5;76.6428571429;74.6739130435;74.6739130435;50.1428571429;50.7173913043;50.7173913043;63.7142857143;62.8043478261;62.8043478261;3.42857142857;5.04347826087;5.04347826087;40.6428571429;43.1739130435;43.1739130435;51.7857142857;52.6086956522;52.6086956522;4.42857142857;4.41304347826;4.41304347826;3.14285714286;2.21739130435;2.21739130435;426.928571429;435.217391304;435.217391304;1909.25;1882.34782609;1882.34782609;0.0;0.0;0.0;0.0;0.0;0.0;0.0128571428571;0.0344565217391;0.0344565217391;29.4428571429;29.3839130435;29.3839130435;30.1321428571;30.0730434783;30.0730434783;9.08571428571;8.9347826087;8.9347826087;14.0714285714;14.0869565217;14.0869565217;9.96428571429;10.4869565217;10.4869565217
2007-05-24;1.0;88.0;63.0;76.0;14.0;54.0;63.0;0.0;11.0;424.0;1913.0;0.0;0.0;0.02;29.41;30.11;14.9;21.0;17.3;1.5;1.5;1.5;80.4285714286;75.2291666667;75.2291666667;53.1428571429;51.2916666667;51.2916666667;67.0714285714;63.375;63.375;5.71428571429;5.28125;5.28125;43.7142857143;43.6041666667;43.6041666667;54.6428571429;53.0416666667;53.0416666667;2.71428571429;4.22916666667;4.22916666667;4.78571428571;2.60416666667;2.60416666667;426.071428571;434.739583333;434.739583333;1910.25;1883.63541667;1883.63541667;0.0;0.0;0.0;0.0;0.0;0.0;0.017380952381;0.0343402777778;0.0343402777778;29.4221428571;29.38625;29.38625;30.1085714286;30.074375;30.074375;9.55;9.16041666667;9.16041666667;16.7142857143;14.3541666667;14.3541666667;10.6071428571;10.7270833333;10.7270833333
2007-05-24;2.0;88.0;66.0;77.0;7.5;53.0;63.0;0.0;12.0;423.5;1913.5;0.0;0.0;0.0433333333333;29.47;30.1;13.8;20.0;15.2;1.5;1.5;1.5;80.4285714286;75.2291666667;75.2291666667;53.1428571429;51.2916666667;51.2916666667;67.0714285714;63.375;63.375;5.71428571429;5.28125;5.28125;43.7142857143;43.6041666667;43.6041666667;54.6428571429;53.0416666667;53.0416666667;2.71428571429;4.22916666667;4.22916666667;4.78571428571;2.60416666667;2.60416666667;426.071428571;434.739583333;434.739583333;1910.25;1883.63541667;1883.63541667;0.0;0.0;0.0;0.0;0.0;0.0;0.017380952381;0.0343402777778;0.0343402777778;29.4221428571;29.38625;29.38625;30.1085714286;30.074375;30.074375;9.55;9.16041666667;9.16041666667;16.7142857143;14.3541666667;14.3541666667;10.6071428571;10.7270833333;10.7270833333
2007-05-25;1.0;70.0;56.0;63.0;1.0;44.0;53.0;2.0;0.0;423.0;1914.0;0.0;0.0;0.0666666666667;29.51;30.24;4.9;5.0;8.8;1.5;1.5;1.5;80.0714285714;74.94;74.94;55.1428571429;51.5;51.5;67.8571428571;63.34;63.34;5.67857142857;5.05;5.05;45.7857142857;43.66;43.66;55.5714285714;53.04;53.04;1.92857142857;4.16;4.16;4.78571428571;2.5;2.5;425.214285714;434.26;434.26;1911.25;1884.86;1884.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0285714285714;0.0361;0.0361;29.4185714286;29.3924;29.3924;30.1057142857;30.0808;30.0808;9.59285714286;8.982;8.982;14.0714285714;13.98;13.98;10.8928571429;10.638;10.638
2007-05-25;2.0;66.0;57.0;62.0;-2.0;46.0;53.0;3.0;0.0;422.5;1914.5;0.0;0.0;0.09;29.57;30.23;4.5;5.0;8.2;1.5;1.5;1.5;80.0714285714;74.94;74.94;55.1428571429;51.5;51.5;67.8571428571;63.34;63.34;5.67857142857;5.05;5.05;45.7857142857;43.66;43.66;55.5714285714;53.04;53.04;1.92857142857;4.16;4.16;4.78571428571;2.5;2.5;425.214285714;434.26;434.26;1911.25;1884.86;1884.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0285714285714;0.0361;0.0361;29.4185714286;29.3924;29.3924;30.1057142857;30.0808;30.0808;9.59285714286;8.982;8.982;14.0714285714;13.98;13.98;10.8928571429;10.638;10.638
2007-05-26;1.0;65.0;49.0;57.0;-5.0;55.0;56.0;8.0;0.0;422.0;1915.0;0.0;0.0;1.01;29.36;30.11;2.8;17.0;7.2;1.5;1.5;1.5;78.2857142857;74.6538461538;74.6538461538;54.2142857143;51.4230769231;51.4230769231;66.5;63.1538461538;63.1538461538;4.60714285714;4.75;4.75;48.2142857143;44.0961538462;44.0961538462;56.0714285714;53.1730769231;53.1730769231;2.85714285714;4.25;4.25;4.35714285714;2.40384615385;2.40384615385;424.392857143;433.788461538;433.788461538;1912.25;1886.02884615;1886.02884615;0.0;0.0;0.0;0.0;0.0;0.0;0.120714285714;0.0595192307692;0.0595192307692;29.4207142857;29.3923076923;29.3923076923;30.1092857143;30.0817307692;30.0817307692;8.38571428571;8.73846153846;8.73846153846;13.0;14.0576923077;14.0576923077;10.3357142857;10.5173076923;10.5173076923
2007-05-26;2.0;70.0;50.0;60.0;-0.5;55.0;57.0;5.0;0.0;422.0;1915.5;0.0;0.0;0.28;29.42;30.1;2.5;15.0;7.8;1.5;1.5;1.5;78.2857142857;74.6538461538;74.6538461538;54.2142857143;51.4230769231;51.4230769231;66.5;63.1538461538;63.1538461538;4.60714285714;4.75;4.75;48.2142857143;44.0961538462;44.0961538462;56.0714285714;53.1730769231;53.1730769231;2.85714285714;4.25;4.25;4.35714285714;2.40384615385;2.40384615385;424.392857143;433.788461538;433.788461538;1912.25;1886.02884615;1886.02884615;0.0;0.0;0.0;0.0;0.0;0.0;0.120714285714;0.0595192307692;0.0595192307692;29.4207142857;29.3923076923;29.3923076923;30.1092857143;30.0817307692;30.0817307692;8.38571428571;8.73846153846;8.73846153846;13.0;14.0576923077;14.0576923077;10.3357142857;10.5173076923;10.5173076923
2007-05-27;1.0;75.0;57.0;66.0;4.0;47.0;56.0;0.0;1.0;422.0;1916.0;0.0;0.0;0.04;29.34;30.06;8.9;26.0;9.5;1.5;1.5;1.5;79.1428571429;74.6666666667;74.6666666667;56.2857142857;51.6666666667;51.6666666667;67.9285714286;63.2777777778;63.2777777778;5.60714285714;4.7037037037;4.7037037037;49.2857142857;44.2407407407;44.2407407407;57.7857142857;53.2962962963;53.2962962963;1.64285714286;4.09259259259;4.09259259259;4.57142857143;2.37037037037;2.37037037037;423.678571429;433.342592593;433.342592593;1913.21428571;1887.13888889;1887.13888889;0.0;0.0;0.0;0.0;0.0;0.0;0.116428571429;0.059537037037;0.059537037037;29.4157142857;29.3916666667;29.3916666667;30.1014285714;30.0807407407;30.0807407407;8.25;8.73148148148;8.73148148148;16.0714285714;14.462962963;14.462962963;10.2142857143;10.4740740741;10.4740740741
2007-05-27;2.0;75.0;59.0;67.0;3.0;49.0;57.0;0.0;2.0;421.5;1916.0;0.0;0.0;0.08;29.41;30.05;8.2;24.0;9.2;1.5;1.5;1.5;79.1428571429;74.6666666667;74.6666666667;56.2857142857;51.6666666667;51.6666666667;67.9285714286;63.2777777778;63.2777777778;5.60714285714;4.7037037037;4.7037037037;49.2857142857;44.2407407407;44.2407407407;57.7857142857;53.2962962963;53.2962962963;1.64285714286;4.09259259259;4.09259259259;4.57142857143;2.37037037037;2.37037037037;423.678571429;433.342592593;433.342592593;1913.21428571;1887.13888889;1887.13888889;0.0;0.0;0.0;0.0;0.0;0.0;0.116428571429;0.059537037037;0.059537037037;29.4157142857;29.3916666667;29.3916666667;30.1014285714;30.0807407407;30.0807407407;8.25;8.73148148148;8.73148148148;16.0714285714;14.462962963;14.462962963;10.2142857143;10.4740740741;10.4740740741
